UDI,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,Temperature Difference,Mechanical Power,Torque Speed Ratio,Tool Wear Risk,Temperature Stress,Temperature_Torque_Interaction,Speed_Torque_Interaction,Wear_Power_Interaction
5272,L,303.6,313.0,1534,39.7,115,0,9.399999999999977,6377.412142836256,0.025880052134367632,0.46,95026.8,373.1799999999991,60899.8,733402.3964261694
5273,M,303.6,313.0,1396,38.2,117,0,9.399999999999977,5584.411325217121,0.02736389682853589,0.468,95026.8,359.07999999999913,53327.200000000004,653376.1250504032
5274,L,303.6,313.1,1395,44.1,120,0,9.5,6442.306975083909,0.031612903203144874,0.48,95057.16000000002,418.95,61519.5,773076.837010069
5275,L,303.6,313.0,1617,30.9,122,0,9.399999999999977,5232.353980480336,0.019109461954786973,0.488,95026.8,290.4599999999993,49965.299999999996,638347.1856186009
5276,L,303.7,313.1,1423,41.2,124,0,9.400000000000034,6139.467915253365,0.028952916353511653,0.496,95088.47,387.28000000000145,58627.600000000006,761294.0214914173
5277,L,303.5,313.0,1606,34.0,126,0,9.5,5718.117508553902,0.0211706101985239,0.504,94995.5,323.0,54604.0,720482.8060777916
5278,L,303.5,312.9,1501,44.0,128,0,9.399999999999977,6916.11150712281,0.029313790786599736,0.512,94965.15,413.599999999999,66044.0,885262.2729117196
5279,M,303.5,312.9,1618,30.4,130,0,9.399999999999977,5150.8715390217285,0.01878862792411086,0.52,94965.15,285.7599999999993,49187.2,669613.3000728247
5280,L,303.6,313.0,1522,35.8,133,0,9.399999999999977,5705.928129057973,0.023521681981917418,0.532,95026.8,336.5199999999992,54487.6,758888.4411647104
5281,L,303.6,312.9,1480,41.4,135,0,9.299999999999955,6416.388835691793,0.027972972954072313,0.54,94996.44,385.0199999999981,61272.0,866212.4928183921
5282,M,303.7,313.0,1469,39.9,137,0,9.300000000000011,6137.949478804129,0.02716133422249058,0.548,95058.09999999999,371.07000000000045,58613.1,840899.0785961658
5283,H,303.8,313.2,1381,52.4,140,0,9.399999999999977,7577.982247381106,0.037943519161518086,0.56,95150.16,492.5599999999988,72364.4,1060917.514633355
5284,L,303.8,313.2,1525,41.9,145,0,9.399999999999977,6691.33055275846,0.02747540981804891,0.58,95150.16,393.85999999999905,63897.5,970242.9301499766
5285,M,303.8,313.2,1732,29.6,147,0,9.399999999999977,5368.688629670622,0.017090069274197418,0.588,95150.16,278.2399999999993,51267.200000000004,789197.2285615813
5286,L,303.8,313.1,1523,39.8,150,0,9.300000000000011,6347.629844480224,0.02613263294410201,0.6,95119.78000000001,370.14000000000044,60615.399999999994,952144.4766720337
5287,L,303.8,313.1,1422,42.4,152,0,9.300000000000011,6313.847251478622,0.02981715891011451,0.608,95119.78000000001,394.32000000000045,60292.799999999996,959704.7822247505
5288,H,303.8,313.2,1506,46.9,154,0,9.399999999999977,7396.502911758736,0.03114209825289369,0.616,95150.16,440.85999999999893,70631.4,1139061.4484108454
5289,L,303.8,313.2,1531,39.4,159,0,9.399999999999977,6316.842236475045,0.025734813830349562,0.636,95150.16,370.3599999999991,60321.4,1004377.9155995322
5290,M,303.9,313.3,1507,34.3,161,0,9.400000000000034,5412.974614110725,0.022760451212501354,0.644,95211.87,322.42000000000115,51690.1,871488.9128718268
5291,L,303.9,313.3,1526,40.7,164,0,9.400000000000034,6503.955494922853,0.026671035369153974,0.656,95211.87,382.5800000000014,62108.200000000004,1066648.7011673478
5292,L,303.8,313.3,1406,52.1,166,0,9.5,7670.99433387839,0.03705547650280549,0.664,95180.54000000001,494.95,73252.6,1273385.0594238127
5293,M,303.9,313.3,1567,35.0,168,0,9.400000000000034,5743.35496953774,0.022335673246754513,0.672,95211.87,329.0000000000012,54845.0,964883.6348823402
5294,M,303.9,313.4,1464,49.1,171,0,9.5,7527.507325413432,0.033538251343211575,0.684,95242.25999999998,466.45,71882.40000000001,1287203.752645697
5295,L,303.9,313.4,1442,48.5,174,0,9.5,7323.785513803645,0.03363384186294463,0.696,95242.25999999998,460.75,69937.0,1274338.6794018343
5296,L,303.8,313.2,1336,47.8,176,0,9.399999999999977,6687.487337745568,0.03577844308699218,0.704,95150.16,449.3199999999989,63860.799999999996,1176997.7714432199
5297,H,303.8,313.2,1379,50.2,178,0,9.399999999999977,7249.308823962543,0.03640319069151328,0.712,95150.16,471.87999999999886,69225.8,1290376.9706653326
5298,L,303.7,313.1,1406,48.6,183,0,9.400000000000034,7155.668418934544,0.03456614506787614,0.732,95088.47,456.8400000000017,68331.6,1309487.3206650217
5299,M,303.7,313.1,2130,18.1,185,0,9.400000000000034,4037.260719128243,0.008497652578170117,0.74,95088.47,170.14000000000064,38553.0,746893.233038725
5300,L,303.7,313.1,1355,49.1,188,0,9.400000000000034,6967.057667988524,0.036236162334881056,0.752,95088.47,461.54000000000167,66530.5,1309806.8415818426
5301,M,303.8,313.2,1710,26.5,190,0,9.399999999999977,4745.375703247382,0.015497076014329194,0.76,95150.16,249.0999999999994,45315.0,901621.3836170026
5302,L,303.8,313.1,1309,55.8,193,0,9.300000000000011,7648.9612974012125,0.042627960242453806,0.772,95119.78000000001,518.9400000000006,73042.2,1476249.530398434
5303,L,303.9,313.1,1491,37.2,195,0,9.200000000000045,5808.302161662953,0.024949698172401277,0.78,95151.09,342.2400000000017,55465.200000000004,1132618.9215242758
5304,L,303.9,313.2,1481,44.1,197,0,9.300000000000011,6839.467118350731,0.02977717756260825,0.788,95181.48,410.1300000000005,65312.1,1347375.022315094
5305,L,303.9,313.1,1425,49.3,199,0,9.200000000000045,7356.824596543897,0.034596491203791935,0.796,95151.09,453.5600000000022,70252.5,1464008.0947122355
5306,H,303.9,313.2,1680,29.1,201,0,9.300000000000011,5119.539388289927,0.017321428561118197,0.804,95181.48,270.63000000000034,48888.0,1029027.4170462753
5307,H,304.0,313.2,1612,31.7,206,0,9.199999999999989,5351.221374516662,0.01966501239474875,0.824,95212.8,291.63999999999965,51100.4,1102351.6031504322
5308,L,304.0,313.3,1530,34.8,211,0,9.300000000000011,5575.698641591164,0.022745098024349604,0.844,95243.2,323.6400000000004,53243.99999999999,1176472.4133757357
5309,L,304.0,313.2,1481,42.6,213,0,9.199999999999989,6606.832182352407,0.02876434839381205,0.852,95212.8,391.9199999999995,63090.6,1407255.2548410627
5310,M,303.9,313.2,1422,48.0,215,1,9.300000000000011,7147.751605447497,0.033755274237865486,0.86,95181.48,446.40000000000055,68256.0,1536766.595171212
5311,L,303.8,313.0,1427,43.0,0,0,9.199999999999989,6425.708893897443,0.030133146439990786,0.0,95089.40000000001,395.5999999999995,61361.0,0.0
5312,H,303.7,312.9,1460,49.8,2,0,9.199999999999989,7613.963955240222,0.03410958901773315,0.008,95027.73,458.1599999999994,72708.0,15227.927910480445
5313,L,303.6,312.9,1873,23.5,7,0,9.299999999999955,4609.292381469384,0.012546716490898708,0.028,94996.44,218.54999999999893,44015.5,32265.046670285687
5314,M,303.7,312.9,1566,32.6,9,0,9.199999999999989,5346.111050466823,0.020817369079937822,0.036,95027.73,299.9199999999996,51051.600000000006,48114.99945420141
5315,L,303.6,312.8,1701,30.8,12,0,9.199999999999989,5486.351746523072,0.01810699587412875,0.048,94966.08000000002,283.3599999999997,52390.8,65836.22095827686
5316,L,303.6,312.8,1710,27.2,14,0,9.199999999999989,4870.725250125615,0.015906432739236004,0.056,94966.08000000002,250.2399999999997,46512.0,68190.15350175861
5317,M,303.6,312.8,1689,33.1,16,0,9.199999999999989,5854.452157744187,0.019597394896626763,0.064,94966.08000000002,304.51999999999964,55905.9,93671.234523907
5318,L,303.6,312.7,1637,32.9,19,0,9.099999999999966,5639.923267406051,0.02009773975559087,0.076,94935.72,299.38999999999885,53857.299999999996,107158.54208071498
5319,L,303.5,312.6,1496,39.0,21,0,9.100000000000023,6109.76939270143,0.02606951869915139,0.084,94874.1,354.9000000000009,58344.0,128305.15724673003
5320,M,303.5,312.7,1402,47.0,23,0,9.199999999999989,6900.403543854861,0.03352353777922715,0.092,94904.45,432.39999999999947,65894.0,158709.2815086618
5321,L,303.4,312.7,1363,45.5,26,0,9.300000000000011,6494.35269337838,0.03338224502319718,0.104,94873.18,423.15000000000055,62016.5,168853.17002783786
5322,M,303.4,312.7,1576,49.9,28,0,9.300000000000011,8235.41287002233,0.03166243652813297,0.112,94873.18,464.07000000000056,78642.4,230591.56036062524
5323,M,303.4,312.7,1357,55.3,31,0,9.300000000000011,7858.390335665019,0.040751658039239747,0.124,94873.18,514.2900000000006,75042.09999999999,243610.10040561558
5324,M,303.4,312.7,1399,48.4,34,0,9.300000000000011,7090.7421707603535,0.034596140075342285,0.136,94873.18,450.1200000000005,67711.59999999999,241085.233805852
5325,M,303.4,312.8,1526,30.8,37,0,9.400000000000034,4921.912266428105,0.02018348622530571,0.148,94903.51999999999,289.52000000000106,47000.8,182110.75385783988
5326,L,303.5,312.7,1694,27.3,40,0,9.199999999999989,4842.89073921481,0.01611570246982544,0.16,94904.45,251.15999999999968,46246.200000000004,193715.6295685924
5327,M,303.5,312.7,1420,49.1,42,0,9.199999999999989,7301.270766452918,0.03457746476438207,0.168,94904.45,451.71999999999946,69722.0,306653.37219102256
5328,M,303.5,312.7,2116,16.7,45,0,9.199999999999989,3700.5029306144406,0.007892249523680412,0.18,94904.45,153.63999999999982,35337.2,166522.63187764984
5329,M,303.7,312.9,1406,41.9,48,0,9.199999999999989,6169.187381756325,0.029800853463868522,0.192,95027.73,385.4799999999995,58911.4,296120.9943243036
5330,L,303.7,313.0,1456,45.5,51,0,9.300000000000011,6937.47433716722,0.031249999978537085,0.204,95058.09999999999,423.15000000000055,66248.0,353811.19119552826
5331,L,303.6,312.9,1588,31.9,53,0,9.299999999999955,5304.809579047628,0.02008816119641803,0.212,94996.44,296.66999999999854,50657.2,281154.9076895243
5332,L,303.7,312.8,1448,44.5,55,0,9.100000000000023,6747.722140890397,0.03073204417767124,0.22,94997.36,404.950000000001,64436.0,371124.71774897183
5333,H,303.6,312.7,1403,46.2,57,0,9.099999999999966,6787.787919199179,0.03292943689741309,0.228,94935.72,420.4199999999984,64818.600000000006,386903.9113943532
5334,M,303.5,312.6,1405,51.6,62,0,9.100000000000023,7591.972806665094,0.03672597862154735,0.248,94874.1,469.5600000000012,72498.0,470702.31401323585
5335,M,303.4,312.6,2706,9.8,65,1,9.200000000000045,2777.042242067234,0.003621581669023806,0.26,94842.84,90.16000000000045,26518.800000000003,180507.7457343702
5336,M,303.3,312.4,1505,38.9,68,0,9.099999999999966,6130.765703602921,0.025847176062560012,0.272,94750.92,353.98999999999864,58544.5,416892.0678449987
5337,L,303.2,312.4,1663,33.7,71,0,9.199999999999989,5868.819708146605,0.020264582068391712,0.284,94719.68,310.0399999999996,56043.100000000006,416686.19927840895
5338,M,303.3,312.6,1482,44.4,73,0,9.300000000000011,6890.643662677709,0.029959514149824885,0.292,94811.58000000002,412.92000000000047,65800.8,503016.98737547273
5339,M,303.3,312.5,1674,32.7,76,0,9.199999999999989,5732.3384512991515,0.019534050167542383,0.304,94781.25,300.83999999999963,54739.8,435657.7222987355
5340,M,303.4,312.7,1594,32.8,79,0,9.300000000000011,5475.083900872195,0.020577164353464763,0.316,94873.18,305.04000000000036,52283.2,432531.6281689034
5341,L,303.5,312.7,1393,49.3,82,0,9.199999999999989,7191.618710867122,0.035391241898498745,0.328,94904.45,453.55999999999943,68674.9,589712.734291104
5342,H,303.5,312.8,1404,55.8,84,0,9.300000000000011,8204.080719290529,0.039743589715282336,0.336,94934.8,518.9400000000006,78343.2,689142.7804204044
5343,M,303.5,312.8,1375,45.7,89,0,9.300000000000011,6580.327612331621,0.03323636361219173,0.356,94934.8,425.01000000000056,62837.50000000001,585649.1574975143
5344,L,303.5,312.8,1607,38.4,92,0,9.300000000000011,6462.1304247280605,0.02389545735911919,0.368,94934.8,357.1200000000004,61708.799999999996,594515.9990749815
5345,L,303.4,312.8,1360,50.8,94,0,9.400000000000034,7234.878441707054,0.037352941149005184,0.376,94903.51999999999,477.5200000000017,69088.0,680078.5735204631
5346,L,303.5,312.8,1524,39.4,96,0,9.300000000000011,6287.960528013043,0.025853018355739485,0.384,94934.8,366.4200000000004,60045.6,603644.2106892521
5347,L,303.4,312.7,1534,35.5,98,0,9.300000000000011,5702.723704551312,0.02314211211007685,0.392,94873.18,330.15000000000043,54457.0,558866.9230460286
5348,L,303.3,312.7,1262,63.8,100,0,9.399999999999977,8431.573915312478,0.05055467507879977,0.4,94841.91,599.7199999999985,80515.59999999999,843157.3915312478
5349,L,303.3,312.6,1623,34.6,102,0,9.300000000000011,5880.62162454859,0.021318545889514144,0.408,94811.58000000002,321.7800000000004,56155.8,599823.4057039563
5350,M,303.3,312.7,1642,33.6,104,0,9.399999999999977,5777.514553657773,0.02046285017024187,0.416,94841.91,315.83999999999924,55171.200000000004,600861.5135804084
5351,M,303.4,312.8,1622,35.1,107,0,9.400000000000034,5961.926042423494,0.021639950664833568,0.428,94903.51999999999,329.9400000000012,56932.200000000004,637926.0865393139
5352,M,303.5,312.9,1530,34.5,110,0,9.399999999999977,5527.632273991241,0.022549019593105214,0.44,94965.15,324.2999999999992,52785.0,608039.5501390365
5353,M,303.4,312.8,1590,36.3,113,0,9.400000000000034,6044.110106241402,0.02283018866488667,0.452,94903.51999999999,341.2200000000012,57716.99999999999,682984.4420052784
5354,L,303.4,312.7,1589,34.0,116,0,9.300000000000011,5657.589490094739,0.021397105084079857,0.464,94873.18,316.2000000000004,54026.0,656280.3808509897
5355,L,303.4,312.6,1462,37.5,118,0,9.200000000000045,5741.260574435347,0.025649794784097266,0.472,94842.84,345.0000000000017,54825.0,677468.7477833709
5356,H,303.3,312.5,1328,49.8,120,0,9.199999999999989,6925.578172985626,0.037499999971762045,0.48,94781.25,458.1599999999994,66134.4,831069.3807582752
5357,H,303.3,312.6,1692,29.0,125,0,9.300000000000011,5138.388944211465,0.017139479895307636,0.5,94811.58000000002,269.70000000000033,49068.0,642298.6180264332
5358,L,303.3,312.5,1968,20.6,130,0,9.199999999999989,4245.422648355103,0.010467479669477907,0.52,94781.25,189.51999999999978,40540.8,551904.9442861634
5359,H,303.3,312.6,1827,24.2,132,0,9.300000000000011,4630.016421007565,0.013245758066094274,0.528,94811.58000000002,225.06000000000026,44213.4,611162.1675729987
5360,M,303.3,312.6,1397,47.1,137,0,9.300000000000011,6890.423751191956,0.033715103769710014,0.548,94811.58000000002,438.03000000000054,65798.7,943988.0539132981
5361,L,303.3,312.6,1463,44.0,140,0,9.300000000000011,6741.020076562739,0.030075187949367605,0.56,94811.58000000002,409.2000000000005,64372.0,943742.8107187834
5362,L,303.3,312.7,1643,30.7,142,0,9.399999999999977,5282.07492021115,0.018685331698913368,0.568,94841.91,288.5799999999993,50440.1,750054.6386699834
5363,L,303.2,312.6,1281,57.0,144,0,9.400000000000034,7646.3223595721975,0.04449648708470219,0.576,94780.32,535.800000000002,73017.0,1101070.4197783964
5364,L,303.2,312.5,1518,39.9,146,0,9.300000000000011,6342.687072038576,0.026284584962921877,0.584,94750.0,371.07000000000045,60568.2,926032.312517632
5365,L,303.2,312.6,1601,35.3,148,0,9.400000000000034,5918.268376514107,0.022048719536509227,0.592,94780.32,331.8200000000012,56515.299999999996,875903.7197240879
5366,L,303.1,312.6,1548,36.4,150,0,9.5,5900.6649856784925,0.023514211871114847,0.6,94749.06000000001,345.8,56347.2,885099.7478517739
5367,H,303.1,312.6,1404,40.6,152,0,9.5,5969.277369232894,0.028917378896782493,0.608,94749.06000000001,385.7,57002.4,907330.1601233998
5368,M,303.1,312.5,1766,26.7,157,0,9.399999999999977,4937.766837353221,0.015118912788720885,0.628,94718.75,250.9799999999994,47152.2,775229.3934644556
5369,M,303.1,312.5,1667,30.0,160,0,9.399999999999977,5237.034953534185,0.017996400709060348,0.64,94718.75,281.9999999999993,50010.0,837925.5925654696
5370,H,303.0,312.5,1507,37.9,163,0,9.5,5981.1002295859025,0.025149303234804705,0.652,94687.5,360.05,57115.299999999996,974919.3374225021
5371,H,303.0,312.4,1627,37.1,168,0,9.399999999999977,6321.062442606368,0.02280270434984468,0.672,94657.2,348.73999999999916,60361.700000000004,1061938.4903578698
5372,L,302.9,312.3,1435,47.7,173,0,9.400000000000034,7168.014878063151,0.03324041809530284,0.692,94595.67,448.38000000000164,68449.5,1240066.573904925
5373,H,302.9,312.3,1509,46.8,175,0,9.400000000000034,7395.434770256516,0.031013916480441404,0.7,94595.67,439.92000000000155,70621.2,1294201.0847948901
5374,M,302.9,312.3,1809,25.0,180,0,9.400000000000034,4735.950925286613,0.01381978993155346,0.72,94595.67,235.00000000000085,45225.0,852471.1665515903
5375,L,302.9,312.3,1515,40.8,183,0,9.400000000000034,6472.937503456409,0.026930693051530893,0.732,94595.67,383.52000000000135,61811.99999999999,1184547.5631325229
5376,L,302.9,312.3,1530,34.9,185,0,9.400000000000034,5591.720764124472,0.02281045750143107,0.74,94595.67,328.0600000000012,53397.0,1034468.3413630273
5377,H,302.8,312.3,1336,57.5,187,0,9.5,8044.571588292263,0.043038922123473856,0.748,94564.44,546.25,76820.0,1504334.8870106533
5378,L,302.9,312.4,2030,19.1,192,0,9.5,4060.299065254568,0.009408866990438983,0.768,94625.95999999999,181.45000000000002,38773.0,779577.4205288771
5379,L,302.9,312.4,1550,36.9,194,0,9.5,5989.44639406894,0.023806451597544222,0.776,94625.95999999999,350.55,57195.0,1161952.6004493744
5380,L,302.9,312.4,1446,41.7,196,0,9.5,6314.412738156269,0.028838174253915508,0.784,94625.95999999999,396.15000000000003,60298.200000000004,1237624.8966786289
5381,L,302.8,312.3,1494,37.5,198,0,9.5,5866.924280578938,0.025100401589624895,0.792,94564.44,356.25,56025.0,1161651.0075546298
5382,L,302.8,312.4,1651,27.0,200,0,9.599999999999966,4668.092523969073,0.01635372500523699,0.8,94594.72,259.1999999999991,44577.0,933618.5047938146
5383,L,302.9,312.4,1698,33.8,202,0,9.5,6010.118073729561,0.01990577148415443,0.808,94625.95999999999,321.09999999999997,57392.399999999994,1214043.8508933713
5384,L,302.8,312.3,1504,40.3,204,0,9.5,6347.190021508722,0.026795212748141478,0.816,94564.44,382.84999999999997,60611.2,1294826.7643877792
5385,M,302.9,312.4,1421,46.0,206,0,9.5,6845.11151315168,0.032371569294601284,0.824,94625.95999999999,437.0,65366.0,1410092.971709246
5386,H,302.9,312.3,1754,26.9,209,0,9.400000000000034,4940.950317908859,0.015336373993536843,0.836,94595.67,252.8600000000009,47182.6,1032658.6164429515
5387,L,302.9,312.2,1469,42.0,214,0,9.300000000000011,6460.999451372768,0.028590878128937455,0.856,94565.37999999999,390.6000000000005,61698.0,1382653.8825937724
5388,L,302.8,312.2,1433,50.0,216,0,9.399999999999977,7503.170454323622,0.03489183528618853,0.864,94534.16,469.99999999999886,71650.0,1620684.8181339023
5389,M,302.8,312.3,1432,49.0,218,0,9.5,7347.975777236286,0.0342178770710769,0.872,94564.44,465.5,70168.0,1601858.7194375105
5390,L,302.8,312.3,1366,49.1,221,0,9.5,7023.616807728653,0.035944363077639555,0.884,94564.44,466.45,67070.6,1552219.3145080323
5391,H,302.8,312.3,1483,47.2,223,0,9.5,7330.131530963897,0.031827376917176416,0.892,94564.44,448.40000000000003,69997.6,1634619.331404949
5392,L,302.7,312.2,1572,34.4,228,0,9.5,5662.909253654817,0.021882951640023567,0.912,94502.93999999999,326.8,54076.799999999996,1291143.3098332982
5393,L,302.8,312.2,1481,40.2,230,0,9.399999999999977,6234.616284755089,0.027143821723738134,0.92,94534.16,377.8799999999991,59536.200000000004,1433961.7454936705
5394,L,302.8,312.3,1473,42.6,232,0,9.5,6571.143689807626,0.028920570245131994,0.928,94564.44,404.7,62749.8,1524505.3360353692
